Flowable,Class,SectorProducedBy,SectorConsumedBy,SectorSourceName,Context,Location,LocationSystem,FlowAmount,Unit,FlowType,Year,MeasureofSpread,Spread,DistributionType,Min,Max,DataReliability,TemporalCorrelation,GeographicalCorrelation,TechnologicalCorrelation,DataCollection,MetaSources,FlowUUID,ProducedBySectorType,ConsumedBySectorType,AttributionSources,SourceName
Food Waste,Other,541870,562213,NAICS_2012_Code,,"=""00000""",FIPS,265235.2656111827,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541870,5622191,NAICS_2012_Code,,"=""00000""",FIPS,227885.52368584694,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541870,5622192,NAICS_2012_Code,,"=""00000""",FIPS,76861.11666365257,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541890,5622121,NAICS_2012_Code,,"=""00000""",FIPS,8786675.062723992,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541890,562213,NAICS_2012_Code,,"=""00000""",FIPS,2115649.46148543,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541890,5622191,NAICS_2012_Code,,"=""00000""",FIPS,1817729.1935720637,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541890,5622192,NAICS_2012_Code,,"=""00000""",FIPS,613082.8029369314,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541910,5622121,NAICS_2012_Code,,"=""00000""",FIPS,8376620.920270236,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541910,562213,NAICS_2012_Code,,"=""00000""",FIPS,2016916.9125440777,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541910,5622191,NAICS_2012_Code,,"=""00000""",FIPS,1732899.9060016782,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541910,5622192,NAICS_2012_Code,,"=""00000""",FIPS,584471.6228014602,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541921,5622121,NAICS_2012_Code,,"=""00000""",FIPS,3717389.2615313805,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541921,562213,NAICS_2012_Code,,"=""00000""",FIPS,895070.3802232585,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541921,5622191,NAICS_2012_Code,,"=""00000""",FIPS,769028.8916251397,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541921,5622192,NAICS_2012_Code,,"=""00000""",FIPS,259377.6840270187,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541922,5622121,NAICS_2012_Code,,"=""00000""",FIPS,930508.0606889582,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541922,562213,NAICS_2012_Code,,"=""00000""",FIPS,224047.0784968511,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541922,5622191,NAICS_2012_Code,,"=""00000""",FIPS,192497.3502143009,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541922,5622192,NAICS_2012_Code,,"=""00000""",FIPS,64925.41102637959,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541930,5622121,NAICS_2012_Code,,"=""00000""",FIPS,3675056.197426071,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541930,562213,NAICS_2012_Code,,"=""00000""",FIPS,884877.4547266302,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541930,5622191,NAICS_2012_Code,,"=""00000""",FIPS,760271.3074504356,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541930,5622192,NAICS_2012_Code,,"=""00000""",FIPS,256423.93037010974,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541940,5622121,NAICS_2012_Code,,"=""00000""",FIPS,35453076.31914487,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541940,562213,NAICS_2012_Code,,"=""00000""",FIPS,8536366.860862123,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541940,5622191,NAICS_2012_Code,,"=""00000""",FIPS,7334297.827928266,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541940,5622192,NAICS_2012_Code,,"=""00000""",FIPS,2473708.342156438,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541990,5622121,NAICS_2012_Code,,"=""00000""",FIPS,15692093.033634054,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541990,562213,NAICS_2012_Code,,"=""00000""",FIPS,3778331.1593060107,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541990,5622191,NAICS_2012_Code,,"=""00000""",FIPS,3246276.368690775,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,541990,5622192,NAICS_2012_Code,,"=""00000""",FIPS,1094902.487269736,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,551111,5622121,NAICS_2012_Code,,"=""00000""",FIPS,1393756.416362615,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,551111,562213,NAICS_2012_Code,,"=""00000""",FIPS,335587.69280416425,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,551111,5622191,NAICS_2012_Code,,"=""00000""",FIPS,288331.10461755184,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,551111,5622192,NAICS_2012_Code,,"=""00000""",FIPS,97248.17228987427,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,551112,5622121,NAICS_2012_Code,,"=""00000""",FIPS,7961002.374517725,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,551112,562213,NAICS_2012_Code,,"=""00000""",FIPS,1916844.5704775145,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,551112,5622191,NAICS_2012_Code,,"=""00000""",FIPS,1646919.4914977534,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,551112,5622192,NAICS_2012_Code,,"=""00000""",FIPS,555472.1911434598,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,551114,5622121,NAICS_2012_Code,,"=""00000""",FIPS,243189083.69905767,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,551114,562213,NAICS_2012_Code,,"=""00000""",FIPS,58554897.079299025,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,551114,5622191,NAICS_2012_Code,,"=""00000""",FIPS,50309348.398821406,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,551114,5622192,NAICS_2012_Code,,"=""00000""",FIPS,16968312.133265655,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,561110,5622121,NAICS_2012_Code,,"=""00000""",FIPS,55842248.451323345,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,561110,562213,NAICS_2012_Code,,"=""00000""",FIPS,13445657.432511449,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,561110,5622191,NAICS_2012_Code,,"=""00000""",FIPS,11552274.838897537,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,561110,5622192,NAICS_2012_Code,,"=""00000""",FIPS,3896345.541225035,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,561210,5622121,NAICS_2012_Code,,"=""00000""",FIPS,17564191.285829835,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,561210,562213,NAICS_2012_Code,,"=""00000""",FIPS,4229081.703447691,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,561210,5622191,NAICS_2012_Code,,"=""00000""",FIPS,3633593.130660477,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,561210,5622192,NAICS_2012_Code,,"=""00000""",FIPS,1225511.3701388713,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_WFR,CNHW_national_2018.wasted_food_report
Food Waste,Other,561311,115112,NAICS_2012_Code,,"=""00000""",FIPS,170047.50559027868,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561311,221320,NAICS_2012_Code,,"=""00000""",FIPS,2446067.965029394,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561311,311119,NAICS_2012_Code,,"=""00000""",FIPS,1190332.5391319508,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561311,324110,NAICS_2012_Code,,"=""00000""",FIPS,1203413.1164850492,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561311,5622121,NAICS_2012_Code,,"=""00000""",FIPS,23074138.450865507,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561311,562213,NAICS_2012_Code,,"=""00000""",FIPS,4937917.950794631,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561311,5622191,NAICS_2012_Code,,"=""00000""",FIPS,3440191.8438648693,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561311,5622192,NAICS_2012_Code,,"=""00000""",FIPS,1693934.7672262376,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561311,624210,NAICS_2012_Code,,"=""00000""",FIPS,3132798.2760670576,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561312,115112,NAICS_2012_Code,,"=""00000""",FIPS,28180.322975802625,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561312,221320,NAICS_2012_Code,,"=""00000""",FIPS,405363.10742116085,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561312,311119,NAICS_2012_Code,,"=""00000""",FIPS,197262.26083061835,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561312,324110,NAICS_2012_Code,,"=""00000""",FIPS,199429.9779826032,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561312,5622121,NAICS_2012_Code,,"=""00000""",FIPS,3823853.0561012174,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561312,562213,NAICS_2012_Code,,"=""00000""",FIPS,818313.2248742685,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561312,5622191,NAICS_2012_Code,,"=""00000""",FIPS,570109.6109720069,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561312,5622192,NAICS_2012_Code,,"=""00000""",FIPS,280719.37118203385,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561312,624210,NAICS_2012_Code,,"=""00000""",FIPS,519168.25790036377,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561320,115112,NAICS_2012_Code,,"=""00000""",FIPS,1991247.441665925,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561320,221320,NAICS_2012_Code,,"=""00000""",FIPS,28643328.58396369,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561320,311119,NAICS_2012_Code,,"=""00000""",FIPS,13938732.091661474,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561320,324110,NAICS_2012_Code,,"=""00000""",FIPS,14091904.971789623,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561320,5622121,NAICS_2012_Code,,"=""00000""",FIPS,270196960.5460532,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561320,562213,NAICS_2012_Code,,"=""00000""",FIPS,57822762.24837589,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561320,5622191,NAICS_2012_Code,,"=""00000""",FIPS,40284467.473702945,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561320,5622192,NAICS_2012_Code,,"=""00000""",FIPS,19835887.976595175,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561320,624210,NAICS_2012_Code,,"=""00000""",FIPS,36684904.79069146,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561330,115112,NAICS_2012_Code,,"=""00000""",FIPS,254201.17158201343,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561330,221320,NAICS_2012_Code,,"=""00000""",FIPS,3656586.0835258854,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561330,311119,NAICS_2012_Code,,"=""00000""",FIPS,1779408.201074094,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561330,324110,NAICS_2012_Code,,"=""00000""",FIPS,1798962.1373496335,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561330,5622121,NAICS_2012_Code,,"=""00000""",FIPS,34493143.590051666,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561330,562213,NAICS_2012_Code,,"=""00000""",FIPS,7381610.9440161595,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561330,5622191,NAICS_2012_Code,,"=""00000""",FIPS,5142685.240466888,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561330,5622192,NAICS_2012_Code,,"=""00000""",FIPS,2532234.7476823647,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561330,624210,NAICS_2012_Code,,"=""00000""",FIPS,4683167.737991709,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561410,115112,NAICS_2012_Code,,"=""00000""",FIPS,32480.326923076736,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561410,221320,NAICS_2012_Code,,"=""00000""",FIPS,467217.01035502687,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561410,311119,NAICS_2012_Code,,"=""00000""",FIPS,227362.28846153716,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561410,324110,NAICS_2012_Code,,"=""00000""",FIPS,229860.77514792766,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,561410,5622121,NAICS_2012_Code,,"=""00000""",FIPS,4407330.514792874,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
