FacilityID,FlowName,Compartment,FlowAmount,Unit,DataReliability,Process,ProcessType
1002553,Nitrous Oxide,air,3310,kg,4.990030211,C,Subpart
1002554,Carbon Dioxide,air,1100,kg,2,C,Subpart
1002554,Methane,air,5543020,kg,5,HH,Subpart
1002555,Carbon Dioxide,air,13100,kg,2,C,Subpart
1002555,Methane,air,1082270,kg,5,HH,Subpart
1002556,Carbon Dioxide,air,98100,kg,2,C,Subpart
1002556,Methane,air,4692620,kg,5,HH,Subpart
1002556,Nitrous Oxide,air,1,kg,2,C,Subpart
1002557,Methane,air,3062010,kg,5,HH,Subpart
1002558,Methane,air,848120,kg,5,HH,Subpart
1002559,Biogenic CO2,air,128924300,kg,5,C,Subpart
1002559,Carbon Dioxide,air,46920000,kg,1.999993606,C,Subpart
1002559,Methane,air,10780,kg,4.752319109,C,Subpart
1002559,Methane,air,61490,kg,5,TT,Subpart
1002559,Nitrous Oxide,air,5037,kg,4.946992257,C,Subpart
1002560,Carbon Dioxide,air,170299400,kg,2,C,Subpart
1002560,Methane,air,3210,kg,2,C,Subpart
1002560,Nitrous Oxide,air,321,kg,2,C,Subpart
1002561,Biogenic CO2,air,143981000,kg,5,C,Subpart
1002561,Carbon Dioxide,air,105634500,kg,4.900773895,C,Subpart
1002561,Methane,air,86900,kg,4.997583429,C,Subpart
1002561,Nitrous Oxide,air,11404,kg,4.998158541,C,Subpart
1002563,Carbon Dioxide,air,18721300,kg,2,C,Subpart
1002563,Methane,air,350,kg,2,C,Subpart
1002563,Nitrous Oxide,air,35,kg,2,C,Subpart
1002564,Carbon Dioxide,air,16600,kg,2,C,Subpart
1002564,Methane,air,388640,kg,5,HH,Subpart
1002565,Carbon Dioxide,air,61472800,kg,4.193106545,C,Subpart
1002565,Carbon Dioxide,air,31262500,kg,5,P,Subpart
1002565,Carbon Dioxide,air,641300,kg,5,Y,Subpart
1002565,Methane,air,1420,kg,3.795774648,C,Subpart
1002565,Methane,air,17520,kg,5,Y,Subpart
1002565,Nitrous Oxide,air,181,kg,3.408839779,C,Subpart
1002565,Nitrous Oxide,air,1,kg,5,Y,Subpart
1002566,Biogenic CO2,air,40108000,kg,5,H,Subpart
1002566,Carbon Dioxide,air,79700,kg,2,C,Subpart
1002566,Carbon Dioxide,air,687916000,kg,5,H,Subpart
1002566,Methane,air,55680,kg,5,H,Subpart
1002566,Nitrous Oxide,air,7487,kg,5,H,Subpart
1002567,Carbon Dioxide,air,7000,kg,5,C,Subpart
1002567,Methane,air,4502020,kg,5,HH,Subpart
1002568,Carbon Dioxide,air,46561500,kg,2,C,Subpart
1002568,Carbon Dioxide,air,2020100,kg,5,W,Subpart
1002568,Methane,air,880,kg,2,C,Subpart
1002568,Methane,air,167450,kg,5,W,Subpart
1002568,Nitrous Oxide,air,88,kg,2,C,Subpart
1002568,Nitrous Oxide,air,35,kg,5,W,Subpart
1002569,Carbon Dioxide,air,150010700,kg,2,C,Subpart
1002569,Carbon Dioxide,air,6746700,kg,5,W,Subpart
1002569,Methane,air,3010,kg,2,C,Subpart
1002569,Methane,air,183490,kg,5,W,Subpart
1002569,Nitrous Oxide,air,337,kg,2,C,Subpart
1002569,Nitrous Oxide,air,118,kg,5,W,Subpart
1002571,Carbon Dioxide,air,48185600,kg,2,C,Subpart
1002571,Methane,air,1010,kg,2,C,Subpart
1002571,Nitrous Oxide,air,120,kg,2,C,Subpart
1002575,Carbon Dioxide,air,52873500,kg,2,C,Subpart
1002575,Methane,air,1010,kg,2,C,Subpart
1002575,Nitrous Oxide,air,103,kg,2,C,Subpart
1002576,Biogenic CO2,air,5136400,kg,5,C,Subpart
1002576,Carbon Dioxide,air,27425000,kg,1.43813309,C,Subpart
1002576,Methane,air,850,kg,2,C,Subpart
1002576,Nitrous Oxide,air,117,kg,2,C,Subpart
1002577,Carbon Dioxide,air,75801300,kg,2,C,Subpart
1002577,Carbon Dioxide,air,3500,kg,5,W,Subpart
1002577,Methane,air,1430,kg,2,C,Subpart
1002577,Methane,air,119530,kg,5,W,Subpart
1002577,Nitrous Oxide,air,143,kg,2,C,Subpart
1002579,Carbon Dioxide,air,88557700,kg,2,C,Subpart
1002579,Methane,air,1670,kg,2,C,Subpart
1002579,Nitrous Oxide,air,167,kg,2,C,Subpart
1002580,Carbon Dioxide,air,119601100,kg,2,C,Subpart
1002580,Carbon Dioxide,air,8800,kg,5,W,Subpart
1002580,Methane,air,2250,kg,2,C,Subpart
1002580,Methane,air,301520,kg,5,W,Subpart
1002580,Nitrous Oxide,air,225,kg,2,C,Subpart
1002581,Carbon Dioxide,air,900,kg,2,C,Subpart
1002581,Methane,air,587980,kg,5,HH,Subpart
1002582,Carbon Dioxide,air,40400,kg,5,W,Subpart
1002582,Methane,air,1341000,kg,5,W,Subpart
1002583,Carbon Dioxide,air,187654300,kg,4.94731056,C,Subpart
1002583,Methane,air,3600,kg,4.891666667,C,Subpart
1002583,Nitrous Oxide,air,374,kg,4.78342246,C,Subpart
1002585,Carbon Dioxide,air,98979700,kg,5,C,Subpart
1002585,Methane,air,1870,kg,5,C,Subpart
1002585,Nitrous Oxide,air,187,kg,5,C,Subpart
1002586,Carbon Dioxide,air,105236800,kg,2,C,Subpart
1002586,Carbon Dioxide,air,1700,kg,5,W,Subpart
1002586,Methane,air,1990,kg,2,C,Subpart
1002586,Methane,air,54400,kg,5,W,Subpart
1002586,Nitrous Oxide,air,199,kg,2,C,Subpart
1002587,Carbon Dioxide,air,230900,kg,2,C,Subpart
1002587,Methane,air,10,kg,2,C,Subpart
1002587,Methane,air,2513800,kg,5,HH,Subpart
1002587,Nitrous Oxide,air,2,kg,2,C,Subpart
1002588,Methane,air,631280,kg,5,HH,Subpart
1002590,Carbon Dioxide,air,67109700,kg,2,C,Subpart
1002590,Carbon Dioxide,air,1500,kg,5,W,Subpart
1002590,Methane,air,1260,kg,2,C,Subpart
1002590,Methane,air,53600,kg,5,W,Subpart
1002590,Nitrous Oxide,air,126,kg,2,C,Subpart
1002591,Carbon Dioxide,air,28626700,kg,2,C,Subpart
1002591,Methane,air,550,kg,2,C,Subpart
1002591,Nitrous Oxide,air,55,kg,2,C,Subpart
1002593,Carbon Dioxide,air,1500,kg,2,C,Subpart
1002593,Methane,air,678020,kg,5,HH,Subpart
1002594,Carbon Dioxide,air,38383800,kg,5,C,Subpart
1002594,Methane,air,720,kg,5,C,Subpart
1002594,Nitrous Oxide,air,72,kg,5,C,Subpart
1002596,Carbon Dioxide,air,29142400,kg,2,C,Subpart
1002596,Methane,air,550,kg,2,C,Subpart
1002596,Nitrous Oxide,air,55,kg,2,C,Subpart
1002597,Carbon Dioxide,air,9897300,kg,5,C,Subpart
1002597,Methane,air,190,kg,5,C,Subpart
1002597,Nitrous Oxide,air,19,kg,5,C,Subpart
1002598,Carbon Dioxide,air,502016300,kg,2,C,Subpart
1002598,Carbon Dioxide,air,603129500,kg,5,S,Subpart
1002598,Methane,air,28980,kg,2,C,Subpart
1002598,Nitrous Oxide,air,4575,kg,2,C,Subpart
1002599,Carbon Dioxide,air,142900,kg,2,C,Subpart
1002599,Methane,air,1517480,kg,5,HH,Subpart
1002599,Nitrous Oxide,air,1,kg,2,C,Subpart
1002600,Carbon Dioxide,air,79407100,kg,2,C,Subpart
1002600,Methane,air,1500,kg,2,C,Subpart
1002600,Nitrous Oxide,air,150,kg,2,C,Subpart
1002601,Carbon Dioxide,air,18954900,kg,2,C,Subpart
1002601,Carbon Dioxide,air,44063000,kg,5,S,Subpart
1002601,Methane,air,360,kg,2,C,Subpart
1002601,Nitrous Oxide,air,36,kg,2,C,Subpart
1002602,Carbon Dioxide,air,10999300,kg,5,W,Subpart
1002602,Methane,air,9813040,kg,5,W,Subpart
1002602,Nitrous Oxide,air,20,kg,5,W,Subpart
1002603,Carbon Dioxide,air,223700,kg,5,W,Subpart
1002603,Methane,air,6792870,kg,5,W,Subpart
1002604,Carbon Dioxide,air,160500,kg,5,W,Subpart
1002604,Methane,air,5327620,kg,5,W,Subpart
1002606,Carbon Dioxide,air,90684400,kg,2.000016541,C,Subpart
1002606,Methane,air,2590,kg,2,C,Subpart
1002606,Nitrous Oxide,air,308,kg,2,C,Subpart
1002607,Carbon Dioxide,air,27741400,kg,4.036501402,C,Subpart
1002607,Methane,air,720,kg,3.458333333,C,Subpart
1002607,Nitrous Oxide,air,110,kg,2.954545455,C,Subpart
1002608,Carbon Dioxide,air,345234600,kg,5,P,Subpart
1002609,Carbon Dioxide,air,39300,kg,2,C,Subpart
1002609,Methane,air,1552220,kg,5,HH,Subpart
1002610,Carbon Dioxide,air,31200,kg,2,C,Subpart
1002610,Methane,air,2442050,kg,5,HH,Subpart
1002611,Carbon Dioxide,air,182237100,kg,4.998778514,C,Subpart
1002611,Methane,air,10540,kg,5,C,Subpart
1002611,Nitrous Oxide,air,2108.718121,kg,4.998577335,C,Subpart
1002612,Carbon Dioxide,air,160646200,kg,5,C,Subpart
1002612,Methane,air,3030,kg,5,C,Subpart
1002612,Nitrous Oxide,air,303,kg,5,C,Subpart
1002613,Carbon Dioxide,air,51395300,kg,2,C,Subpart
1002613,Methane,air,970,kg,2,C,Subpart
1002613,Nitrous Oxide,air,97,kg,2,C,Subpart
1002614,Carbon Dioxide,air,33758600,kg,2,C,Subpart
1002614,Methane,air,640,kg,2,C,Subpart
1002614,Nitrous Oxide,air,64,kg,2,C,Subpart
1002615,Biogenic CO2,air,15327000,kg,5,C,Subpart
1002615,Carbon Dioxide,air,122332500,kg,1.624130955,C,Subpart
1002615,Methane,air,3250,kg,2,C,Subpart
1002615,Nitrous Oxide,air,416,kg,2,C,Subpart
1002617,Carbon Dioxide,air,13338300,kg,2,C,Subpart
1002617,Carbon Dioxide,air,4000,kg,5,W,Subpart
1002617,Methane,air,250,kg,2,C,Subpart
1002617,Methane,air,136310,kg,5,W,Subpart
1002617,Nitrous Oxide,air,25,kg,2,C,Subpart
1002618,Biogenic CO2,air,24600,kg,5,C,Subpart
1002618,Carbon Dioxide,air,750500,kg,1.901665556,C,Subpart
1002618,Fluorinated GHGs with carbon-iodine bond(s),air,1740.4,kg,5,L,Subpart
1002618,Fluorotelomer alcohols,air,0.1,kg,5,L,Subpart
1002618,Fully fluorinated GHGs,air,63.45856,kg,5,L,Subpart
1002618,Methane,air,30,kg,2,C,Subpart
1002618,Methane,air,547930,kg,5,TT,Subpart
1002618,Nitrous Oxide,air,6,kg,2,C,Subpart
1002618,Other,air,907.1,kg,5,L,Subpart
1002618,Other fluorinated GHGs,air,644.1,kg,5,L,Subpart
1002618,PFC-318 (Perfluorocyclobutane),air,2165.1,kg,5,L,Subpart
1002618,"PFC-5-1-14 (Perfluorohexane, FC-72)",air,151.1,kg,5,L,Subpart
1002618,Saturated hydrofluorocarbons (HFCs) with 2 or fewer carbon-hydrogen bonds,air,387.8231622,kg,5,L,Subpart
1002618,"Unsaturated PFCs, unsaturated HFCs, unsaturated HCFCs, unsaturated halogenated ethers, unsaturated halogenated esters, fluorinated aldehydes, and fluorinated ketones",air,1267.1,kg,5,L,Subpart
1002620,Carbon Dioxide,air,8753400,kg,2,C,Subpart
1002620,Carbon Dioxide,air,901810000,kg,5,S,Subpart
1002620,Methane,air,160,kg,2,C,Subpart
1002620,Nitrous Oxide,air,16,kg,2,C,Subpart
1002621,Carbon Dioxide,air,45110500,kg,2,C,Subpart
1002621,Carbon Dioxide,air,67603800,kg,5,Q,Subpart
1002621,Methane,air,850,kg,2,C,Subpart
1002621,Nitrous Oxide,air,85,kg,2,C,Subpart
1002622,Carbon Dioxide,air,42407000,kg,2,C,Subpart
1002622,Methane,air,800,kg,2,C,Subpart
1002622,Nitrous Oxide,air,80,kg,2,C,Subpart
1002623,Carbon Dioxide,air,447503700,kg,2,C,Subpart
1002623,Carbon Dioxide,air,56026600,kg,5,W,Subpart
1002623,Methane,air,8430,kg,2,C,Subpart
1002623,Methane,air,230020,kg,5,W,Subpart
1002623,Nitrous Oxide,air,843,kg,2,C,Subpart
1002623,Nitrous Oxide,air,15,kg,5,W,Subpart
1002624,Carbon Dioxide,air,8552000,kg,2,C,Subpart
1002624,Carbon Dioxide,air,22548800,kg,5,W,Subpart
1002624,Methane,air,160,kg,2,C,Subpart
1002624,Methane,air,34040,kg,5,W,Subpart
1002624,Nitrous Oxide,air,16,kg,2,C,Subpart
1002624,Nitrous Oxide,air,2,kg,5,W,Subpart
1002625,Carbon Dioxide,air,76226600,kg,2,C,Subpart
1002625,Carbon Dioxide,air,2016900,kg,5,W,Subpart
1002625,Methane,air,1440,kg,2,C,Subpart
1002625,Methane,air,20870,kg,5,W,Subpart
1002625,Nitrous Oxide,air,144,kg,2,C,Subpart
1002625,Nitrous Oxide,air,4,kg,5,W,Subpart
1002626,Carbon Dioxide,air,84208000,kg,2,C,Subpart
1002626,Methane,air,1590,kg,2,C,Subpart
1002626,Nitrous Oxide,air,159,kg,2,C,Subpart
1002627,Biogenic CO2,air,530200,kg,5,C,Subpart
1002627,Carbon Dioxide,air,147324500,kg,1.989203425,C,Subpart
1002627,Methane,air,2810,kg,2,C,Subpart
1002627,Methane,air,4490,kg,5,II,Subpart
1002627,Nitrous Oxide,air,284,kg,2,C,Subpart
1002628,Carbon Dioxide,air,151710700,kg,2,C,Subpart
1002628,Carbon Dioxide,air,3050300,kg,5,W,Subpart
1002628,Methane,air,2860,kg,2,C,Subpart
1002628,Methane,air,91850,kg,5,W,Subpart
1002628,Nitrous Oxide,air,286,kg,2,C,Subpart
1002628,Nitrous Oxide,air,6,kg,5,W,Subpart
1002629,Carbon Dioxide,air,132279800,kg,2,C,Subpart
1002629,Carbon Dioxide,air,23150700,kg,5,W,Subpart
1002629,Methane,air,2490,kg,2,C,Subpart
1002629,Methane,air,25880,kg,5,W,Subpart
1002629,Nitrous Oxide,air,249,kg,2,C,Subpart
1002629,Nitrous Oxide,air,10,kg,5,W,Subpart
1002630,Carbon Dioxide,air,82531400,kg,2,C,Subpart
1002630,Carbon Dioxide,air,17297500,kg,5,W,Subpart
1002630,Methane,air,1560,kg,2,C,Subpart
1002630,Methane,air,20920,kg,5,W,Subpart
1002630,Nitrous Oxide,air,156,kg,2,C,Subpart
1002630,Nitrous Oxide,air,7,kg,5,W,Subpart
1002632,Carbon Dioxide,air,66100900,kg,2,C,Subpart
1002632,Methane,air,1250,kg,2,C,Subpart
1002632,Nitrous Oxide,air,125,kg,2,C,Subpart
1002633,Carbon Dioxide,air,24738900,kg,2,C,Subpart
1002633,Methane,air,470,kg,2,C,Subpart
1002633,Nitrous Oxide,air,47,kg,2,C,Subpart
1002634,Methane,air,1229730,kg,5,HH,Subpart
1002635,Biogenic CO2,air,351100,kg,5,C,Subpart
1002635,Carbon Dioxide,air,7699600,kg,1.863200686,C,Subpart
1002635,Methane,air,330,kg,2,C,Subpart
1002635,Nitrous Oxide,air,63,kg,2,C,Subpart
1002636,Carbon Dioxide,air,60092700,kg,2,C,Subpart
1002636,Carbon Dioxide,air,6259000,kg,5,N,Subpart
1002636,Methane,air,1130,kg,2,C,Subpart
1002636,Nitrous Oxide,air,113,kg,2,C,Subpart
1002637,Carbon Dioxide,air,29423900,kg,2,C,Subpart
1002637,Methane,air,560,kg,2,C,Subpart
1002637,Nitrous Oxide,air,56,kg,2,C,Subpart
1002639,Carbon Dioxide,air,15300,kg,2,C,Subpart
1002639,Methane,air,2431390,kg,5,HH,Subpart
1002641,Carbon Dioxide,air,207833400,kg,2.093572544,C,Subpart
1002641,Methane,air,14270,kg,2,C,Subpart
1002641,Nitrous Oxide,air,1995,kg,2,C,Subpart
1002642,Carbon Dioxide,air,135600,kg,2,C,Subpart
1002642,Carbon Dioxide,air,700,kg,5,W,Subpart
1002642,Methane,air,22770,kg,5,W,Subpart
1002643,Carbon Dioxide,air,9100,kg,2,C,Subpart
1002643,Methane,air,5054880,kg,5,HH,Subpart
1002644,Methane,air,3608070,kg,5,HH,Subpart
1002645,Carbon Dioxide,air,300,kg,2,C,Subpart
1002645,Methane,air,3540710,kg,5,HH,Subpart
1002646,Methane,air,2142440,kg,5,HH,Subpart
1002647,Methane,air,1772430,kg,5,HH,Subpart
1002648,Methane,air,2203530,kg,5,HH,Subpart
1002649,Carbon Dioxide,air,123100,kg,2,C,Subpart
1002649,Methane,air,1176440,kg,5,HH,Subpart
1002649,Nitrous Oxide,air,1,kg,2,C,Subpart
1002650,Carbon Dioxide,air,459000,kg,2,C,Subpart
1002650,Methane,air,10,kg,2,C,Subpart
1002650,Methane,air,3479430,kg,5,HH,Subpart
1002650,Nitrous Oxide,air,1,kg,2,C,Subpart
1002651,Carbon Dioxide,air,33238500,kg,2,C,Subpart
1002651,Carbon Dioxide,air,4119200,kg,5,W,Subpart
1002651,Methane,air,630,kg,2,C,Subpart
1002651,Methane,air,269120,kg,5,W,Subpart
1002651,Nitrous Oxide,air,68,kg,2,C,Subpart
1002651,Nitrous Oxide,air,72,kg,5,W,Subpart
1002652,Carbon Dioxide,air,44813000,kg,2,C,Subpart
1002652,Methane,air,2630,kg,2,C,Subpart
1002652,Nitrous Oxide,air,360,kg,2,C,Subpart
1002654,Carbon Dioxide,air,66401400,kg,2,C,Subpart
1002654,Methane,air,1250,kg,2,C,Subpart
1002654,Nitrous Oxide,air,125,kg,2,C,Subpart
1002655,Biogenic CO2,air,482000,kg,5,C,Subpart
1002655,Carbon Dioxide,air,91500,kg,-13.80327869,C,Subpart
1002655,Methane,air,30,kg,2,C,Subpart
1002655,Methane,air,2475620,kg,5,HH,Subpart
1002655,Nitrous Oxide,air,7,kg,2,C,Subpart
1002656,Methane,air,2839650,kg,5,HH,Subpart
1002657,Carbon Dioxide,air,1315037600,kg,2,C,Subpart
1002657,Carbon Dioxide,air,828788200,kg,5,Y,Subpart
1002657,Methane,air,138920,kg,2,C,Subpart
1002657,Methane,air,683630,kg,5,Y,Subpart
1002657,Nitrous Oxide,air,27664,kg,2,C,Subpart
1002657,Nitrous Oxide,air,4699,kg,5,Y,Subpart
1002659,Carbon Dioxide,air,45109600,kg,2,C,Subpart
1002659,Methane,air,840,kg,2,C,Subpart
1002659,Nitrous Oxide,air,84,kg,2,C,Subpart
1002662,Carbon Dioxide,air,88815100,kg,2,C,Subpart
1002662,Methane,air,1670,kg,2,C,Subpart
1002662,Nitrous Oxide,air,167,kg,2,C,Subpart
1002664,Carbon Dioxide,air,41154100,kg,2,C,Subpart
1002664,Carbon Dioxide,air,8799900,kg,5,W,Subpart
1002664,Methane,air,770,kg,2,C,Subpart
1002664,Methane,air,144230,kg,5,W,Subpart
1002664,Nitrous Oxide,air,77,kg,2,C,Subpart
1002664,Nitrous Oxide,air,19,kg,5,W,Subpart
1002665,Carbon Dioxide,air,1564000,kg,2,C,Subpart
1002665,Carbon Dioxide,air,1322396100,kg,5,H,Subpart
1002665,Methane,air,30,kg,2,C,Subpart
1002665,Methane,air,26000,kg,5,H,Subpart
1002665,Nitrous Oxide,air,3,kg,2,C,Subpart
1002665,Nitrous Oxide,air,3770,kg,5,H,Subpart
1002667,Carbon Dioxide,air,147100,kg,2,C,Subpart
1002667,Methane,air,10,kg,2,C,Subpart
1002667,Methane,air,2227050,kg,5,HH,Subpart
1002667,Nitrous Oxide,air,1,kg,2,C,Subpart
1002668,Carbon Dioxide,air,33570500,kg,2,C,Subpart
1002668,Carbon Dioxide,air,14339200,kg,5,W,Subpart
1002668,Methane,air,630,kg,2,C,Subpart
1002668,Methane,air,37370,kg,5,W,Subpart
1002668,Nitrous Oxide,air,63,kg,2,C,Subpart
1002668,Nitrous Oxide,air,9,kg,5,W,Subpart
1002674,Carbon Dioxide,air,158056600,kg,2,C,Subpart
1002674,Methane,air,2980,kg,2,C,Subpart
1002674,Nitrous Oxide,air,298,kg,2,C,Subpart
1002675,Carbon Dioxide,air,8872400,kg,2,C,Subpart
1002675,Carbon Dioxide,air,238100,kg,5,W,Subpart
1002675,Methane,air,170,kg,2,C,Subpart
1002675,Methane,air,68110,kg,5,W,Subpart
1002675,Nitrous Oxide,air,18,kg,2,C,Subpart
1002675,Nitrous Oxide,air,4,kg,5,W,Subpart
1002676,Carbon Dioxide,air,75570200,kg,2,C,Subpart
1002676,Carbon Dioxide,air,40617800,kg,5,W,Subpart
1002676,Methane,air,1420,kg,2,C,Subpart
1002676,Methane,air,124950,kg,5,W,Subpart
1002676,Nitrous Oxide,air,142,kg,2,C,Subpart
1002676,Nitrous Oxide,air,47,kg,5,W,Subpart
1002677,Carbon Dioxide,air,66320100,kg,4.998941497,C,Subpart
1002677,Methane,air,1250,kg,5,C,Subpart
1002677,Nitrous Oxide,air,125,kg,5,C,Subpart
1002678,Carbon Dioxide,air,360898300,kg,2,C,Subpart
1002678,Carbon Dioxide,air,65926200,kg,5,W,Subpart
1002678,Methane,air,6800,kg,2,C,Subpart
1002678,Methane,air,139370,kg,5,W,Subpart
1002678,Nitrous Oxide,air,680,kg,2,C,Subpart
1002678,Nitrous Oxide,air,27,kg,5,W,Subpart
1002679,Carbon Dioxide,air,127852600,kg,2,C,Subpart
1002679,Carbon Dioxide,air,8597300,kg,5,W,Subpart
1002679,Methane,air,2650,kg,2,C,Subpart
1002679,Methane,air,214070,kg,5,W,Subpart
1002679,Nitrous Oxide,air,308,kg,2,C,Subpart
1002679,Nitrous Oxide,air,150,kg,5,W,Subpart
1002680,Carbon Dioxide,air,56025900,kg,2,C,Subpart
1002680,Carbon Dioxide,air,1263200,kg,5,W,Subpart
1002680,Methane,air,1060,kg,2,C,Subpart
1002680,Methane,air,14370,kg,5,W,Subpart
1002680,Nitrous Oxide,air,106,kg,2,C,Subpart
1002680,Nitrous Oxide,air,1,kg,5,W,Subpart
1002682,Carbon Dioxide,air,89531300,kg,4.992949952,C,Subpart
1002682,Methane,air,1690,kg,4.982248521,C,Subpart
1002682,Nitrous Oxide,air,170,kg,4.964705882,C,Subpart
1002683,Biogenic CO2,air,253300,kg,5,C,Subpart
1002683,Carbon Dioxide,air,120000,kg,-4.325,C,Subpart
1002683,Methane,air,10,kg,2,C,Subpart
1002683,Methane,air,4454930,kg,5,HH,Subpart
1002683,Nitrous Oxide,air,5,kg,2,C,Subpart
1002684,Carbon Dioxide,air,54600,kg,3.813186813,C,Subpart
1002684,Methane,air,1140240,kg,5,HH,Subpart
1002685,Carbon Dioxide,air,221761000,kg,2,C,Subpart
1002685,Carbon Dioxide,air,8897700,kg,5,W,Subpart
1002685,Methane,air,4280,kg,2,C,Subpart
1002685,Methane,air,188280,kg,5,W,Subpart
1002685,Nitrous Oxide,air,449,kg,2,C,Subpart
1002685,Nitrous Oxide,air,156,kg,5,W,Subpart
1002687,Carbon Dioxide,air,120800,kg,5,W,Subpart
1002687,Methane,air,4009890,kg,5,W,Subpart
1002690,Carbon Dioxide,air,188423500,kg,2,C,Subpart
1002690,Methane,air,3550,kg,2,C,Subpart
1002690,Nitrous Oxide,air,355,kg,2,C,Subpart
1002691,Carbon Dioxide,air,43400,kg,2,C,Subpart
1002691,Methane,air,1771600,kg,5,HH,Subpart
1002694,Carbon Dioxide,air,43934100,kg,2,C,Subpart
1002694,Methane,air,830,kg,2,C,Subpart
1002694,Nitrous Oxide,air,83,kg,2,C,Subpart
1002696,Carbon Dioxide,air,66917700,kg,2,C,Subpart
1002696,Methane,air,1260,kg,2,C,Subpart
1002696,Methane,air,1499210,kg,5,II,Subpart
1002696,Nitrous Oxide,air,126,kg,2,C,Subpart
1002698,Carbon Dioxide,air,34010000,kg,5,P,Subpart
1002699,Biogenic CO2,air,5682300,kg,5,C,Subpart
1002699,Methane,air,350,kg,2,C,Subpart
1002699,Methane,air,1092460,kg,5,HH,Subpart
1002699,Nitrous Oxide,air,69,kg,2,C,Subpart
1002700,Methane,air,1316180,kg,5,HH,Subpart
1002701,Carbon Dioxide,air,26600,kg,5,W,Subpart
1002701,Methane,air,883660,kg,5,W,Subpart
1002702,Carbon Dioxide,air,251000,kg,4.971314741,C,Subpart
1002702,Methane,air,1305880,kg,5,HH,Subpart
1002703,Carbon Dioxide,air,148868700,kg,2,C,Subpart
1002703,Methane,air,2810,kg,2,C,Subpart
1002703,Nitrous Oxide,air,281,kg,2,C,Subpart
1002705,Methane,air,1153260,kg,5,HH,Subpart
1002706,Carbon Dioxide,air,50989600,kg,2,C,Subpart
1002706,Methane,air,960,kg,2,C,Subpart
1002706,Nitrous Oxide,air,96,kg,2,C,Subpart
1002708,Biogenic CO2,air,546775900,kg,5,AA,Subpart
1002708,Carbon Dioxide,air,34180100,kg,4.984885942,AA,Subpart
1002708,Carbon Dioxide,air,138997400,kg,2,C,Subpart
1002708,Methane,air,12560,kg,4.997611465,AA,Subpart
1002708,Methane,air,2640,kg,2,C,Subpart
1002708,Methane,air,1862360,kg,5,TT,Subpart
1002708,Nitrous Oxide,air,2463,kg,4.998781973,AA,Subpart
1002708,Nitrous Oxide,air,267,kg,2,C,Subpart
1002709,Carbon Dioxide,air,35566300,kg,2,C,Subpart
1002709,Methane,air,670,kg,2,C,Subpart
1002709,Nitrous Oxide,air,67,kg,2,C,Subpart
1002710,Carbon Dioxide,air,10415000,kg,2,C,Subpart
1002710,Methane,air,470,kg,2,C,Subpart
1002710,Methane,air,1821780,kg,5,II,Subpart
1002710,Nitrous Oxide,air,93,kg,2,C,Subpart
1002711,Carbon Dioxide,air,115887700,kg,5,C,Subpart
1002711,Carbon Dioxide,air,6200,kg,5,W,Subpart
1002711,Methane,air,2180,kg,5,C,Subpart
1002711,Methane,air,207890,kg,5,W,Subpart
1002711,Nitrous Oxide,air,218,kg,5,C,Subpart
1002712,Carbon Dioxide,air,42114700,kg,2,C,Subpart
1002712,Methane,air,800,kg,2,C,Subpart
1002712,Nitrous Oxide,air,83,kg,2,C,Subpart
1002713,Carbon Dioxide,air,31074300,kg,2,C,Subpart
1002713,Methane,air,590,kg,2,C,Subpart
1002713,Nitrous Oxide,air,59,kg,2,C,Subpart
1002715,Carbon Dioxide,air,41779000,kg,2,C,Subpart
1002715,Methane,air,790,kg,2,C,Subpart
1002715,Nitrous Oxide,air,79,kg,2,C,Subpart
1002716,Carbon Dioxide,air,83700,kg,2,C,Subpart
1002716,Methane,air,1083060,kg,5,HH,Subpart
1002717,Carbon Dioxide,air,32519900,kg,2,C,Subpart
1002717,Methane,air,610,kg,2,C,Subpart
1002717,Nitrous Oxide,air,61,kg,2,C,Subpart
1002720,Biogenic CO2,air,4559300,kg,5,C,Subpart
1002720,Methane,air,280,kg,2,C,Subpart
1002720,Methane,air,4235090,kg,5,HH,Subpart
1002720,Nitrous Oxide,air,55,kg,2,C,Subpart
1002722,Carbon Dioxide,air,87147600,kg,4.990113325,C,Subpart
1002722,Carbon Dioxide,air,119205100,kg,5,S,Subpart
1002722,Methane,air,10160,kg,4.997047244,C,Subpart
1002722,Nitrous Oxide,air,1479,kg,4.993914807,C,Subpart
1002724,Carbon Dioxide,air,69781600,kg,4.999677565,C,Subpart
1002724,Carbon Dioxide,air,102172000,kg,5,S,Subpart
1002724,Methane,air,7260,kg,5,C,Subpart
1002724,Nitrous Oxide,air,1050,kg,5,C,Subpart
1002725,Carbon Dioxide,air,104806400,kg,4.998359833,C,Subpart
1002725,Carbon Dioxide,air,150058000,kg,5,S,Subpart
1002725,Methane,air,11820,kg,5,C,Subpart
1002725,Nitrous Oxide,air,1719,kg,5,C,Subpart
1002726,Biogenic CO2,air,192800,kg,5,C,Subpart
1002726,Carbon Dioxide,air,50891800,kg,4.971185928,C,Subpart
1002726,Methane,air,970,kg,4.93814433,C,Subpart
1002726,Nitrous Oxide,air,100,kg,4.85,C,Subpart
1002727,Carbon Dioxide,air,802345100,kg,5,P,Subpart
1002728,Carbon Dioxide,air,7679000,kg,5,D,Subpart
1002728,Methane,air,140,kg,5,D,Subpart
